,Step,Amount,Nameorig,OldbalanceOrg,NewbalanceOrig,NameDest,OldbalanceDest,NewbalanceDest,IsFlaggedFraud,Type_CASH_IN,Type_CASH_OUT,Type_DEBIT,Type_PAYMENT,Type_TRANSFER,IsFraud
8268,328,402063.24,4326404,5127892.41,5529955.65,287101,1679642.64,1277579.4,0,True,False,False,False,False,0
8269,299,284993.6,4472390,0.0,0.0,327862,1095001.63,1379995.23,0,False,True,False,False,False,0
8270,95,655676.97,236581,655676.97,0.0,328630,53614.28,709291.25,0,False,True,False,False,False,1
8271,10,180381.47,4772273,29959.0,0.0,69597,3166502.97,3869144.24,0,False,True,False,False,False,0
8272,234,450489.27,5518161,450489.27,0.0,118133,122047.64,572536.91,0,False,True,False,False,False,1
8273,351,98167.46,1720468,16680.0,0.0,318263,715737.2,813904.67,0,False,True,False,False,False,0
8274,160,2366.18,3001769,26597.0,24230.82,1473926,0.0,0.0,0,False,False,False,True,False,0
8275,351,22994.53,4077422,79677.0,56682.47,706344,0.0,0.0,0,False,False,False,True,False,0
8276,178,18685.48,1331993,23431.0,4745.52,1463219,0.0,0.0,0,False,False,False,True,False,0
8277,260,67669.89,619213,0.0,0.0,341619,569306.52,636976.42,0,False,True,False,False,False,0
8278,394,23549.04,669020,6032.0,0.0,1782973,0.0,0.0,0,False,False,False,True,False,0
8279,659,50577.26,1037515,50577.26,0.0,352636,0.0,0.0,0,False,False,False,False,True,1
8280,187,432044.42,515035,0.0,0.0,286126,519541.88,951586.3,0,False,True,False,False,False,0
8281,19,64449.21,2865090,4435145.2,4499594.4,98911,1945759.48,1881310.27,0,True,False,False,False,False,0
8282,204,14272.37,1673534,6572.57,0.0,2077663,0.0,0.0,0,False,False,False,True,False,0
8283,485,2755588.11,5039840,2755588.11,0.0,54496,0.0,0.0,0,False,False,False,False,True,1
8284,136,64991.5,5646041,0.0,0.0,107940,804402.15,869393.65,0,False,False,False,False,True,0
8285,341,414394.38,3519878,414394.38,0.0,286209,900092.02,1314486.4,0,False,True,False,False,False,1
8286,582,781988.85,5191118,781988.85,0.0,126331,0.0,0.0,0,False,False,False,False,True,1
8287,684,168303.36,280144,168303.36,0.0,406777,0.0,0.0,0,False,False,False,False,True,1
8288,40,209930.03,2342313,11486.0,0.0,104703,473873.74,683803.77,0,False,True,False,False,False,0
8289,251,26001.23,2420011,0.0,0.0,1905283,0.0,0.0,0,False,False,False,True,False,0
8290,345,154661.89,2020812,309642.0,154980.11,371233,185982.29,340644.17,0,False,True,False,False,False,0
8291,8,16970.87,3480967,74134.0,57163.13,2615400,0.0,0.0,0,False,False,False,True,False,0
8292,304,48477.32,1893674,10519727.23,10568204.55,232520,1044103.12,995625.81,0,True,False,False,False,False,0
8293,606,228803.98,4845319,228803.98,0.0,191182,0.0,228803.98,0,False,True,False,False,False,1
8294,250,405150.04,5079794,508611.11,103461.07,426210,774159.08,1179309.12,0,False,True,False,False,False,0
8295,327,76751.37,4545013,2772140.25,2848891.62,4137,2368960.73,2292209.36,0,True,False,False,False,False,0
8296,19,9445.59,4060630,0.0,0.0,2354525,0.0,0.0,0,False,False,False,True,False,0
8297,144,9454.3,6243682,2227.0,0.0,2408105,0.0,0.0,0,False,False,False,True,False,0
8298,99,286670.9,3304820,286670.9,0.0,245756,0.0,0.0,0,False,False,False,False,True,1
8299,522,153218.89,5574643,0.0,0.0,293427,208493.5,361712.39,0,False,True,False,False,False,0
8300,35,237400.13,3528289,15067.0,0.0,214412,0.0,237400.13,0,False,True,False,False,False,0
8301,351,302070.0,154957,5025957.26,5328027.26,329019,4267598.48,3965528.49,0,True,False,False,False,False,0
8302,188,286709.38,4872135,62044.0,0.0,256867,143502.97,430212.36,0,False,True,False,False,False,0
8303,495,197943.1,1444079,197943.1,0.0,30345,0.0,197943.1,0,False,True,False,False,False,1
8304,163,19292.56,6351153,11504.0,0.0,764405,0.0,0.0,0,False,False,False,True,False,0
8305,372,8591.74,2864464,302840.9,294249.16,590209,0.0,0.0,0,False,False,False,True,False,0
8306,236,4121986.59,1831490,4121986.59,0.0,488730,0.0,0.0,0,False,False,False,False,True,1
8307,162,60395.77,2299420,36127.0,0.0,400285,994634.84,1055030.6,0,False,True,False,False,False,0
8308,224,99316.36,2323948,99316.36,0.0,52933,0.0,0.0,0,False,False,False,False,True,1
8309,16,6411.34,6142479,314582.0,308170.66,1301973,0.0,0.0,0,False,False,False,True,False,0
8310,582,8563.86,3781997,11563.0,2999.14,1221655,0.0,0.0,0,False,False,False,True,False,0
8311,255,217865.31,4591615,2314599.01,2532464.31,151408,236900.22,19034.92,0,True,False,False,False,False,0
8312,177,286710.77,4885586,31955.0,0.0,455565,59061.25,345772.03,0,False,True,False,False,False,0
8313,251,236822.72,2277298,1074130.09,1310952.81,263723,1681905.5,1445082.78,0,True,False,False,False,False,0
8314,212,33290.25,6306128,5025519.21,5058809.46,290024,1167406.76,1134116.51,0,True,False,False,False,False,0
8315,48,147267.01,1825935,147267.01,0.0,142141,107418.0,64210.56,0,False,True,False,False,False,1
8316,140,15977.58,3747522,29343.0,13365.42,45791,292161.47,308139.05,0,False,True,False,False,False,0
8317,92,19742.71,6128081,19742.71,0.0,507093,2098671.68,2118414.39,0,False,True,False,False,False,1
8318,2,963532.14,4478811,963532.14,0.0,569500,132382.57,1095914.71,0,False,True,False,False,False,1
8319,331,56724.98,296705,17175292.49,17232017.47,552586,550109.95,493384.97,0,True,False,False,False,False,0
8320,122,355832.18,4209579,355832.18,0.0,226396,92057.45,447889.63,0,False,True,False,False,False,1
8321,327,152020.45,821425,49968.0,0.0,4259,1894206.2,2046226.65,0,False,True,False,False,False,0
8322,401,5838803.23,3008324,5838803.23,0.0,552157,0.0,0.0,0,False,False,False,False,True,1
8323,35,25488.32,5064020,36539.36,11051.05,536422,62602.21,88090.52,0,False,True,False,False,False,0
8324,304,292226.82,5709199,1082394.3,1374621.13,188062,1271146.74,978919.91,0,True,False,False,False,False,0
8325,134,278081.39,5158990,101734.0,379815.39,257830,378027.91,99946.52,0,True,False,False,False,False,0
8326,519,1049424.26,2704045,1049424.26,0.0,480412,0.0,1049424.26,0,False,True,False,False,False,1
8327,396,33010.3,1694749,0.0,0.0,1720659,0.0,0.0,0,False,False,False,True,False,0
8328,226,137526.86,4848610,0.0,0.0,30175,1262280.57,1399807.43,0,False,True,False,False,False,0
8329,402,242113.31,3620821,0.0,0.0,321162,480373.62,722486.93,0,False,True,False,False,False,0
8330,565,254947.37,2794497,254947.37,0.0,187248,0.0,254947.37,0,False,True,False,False,False,1
8331,544,18280.7,2449770,0.0,0.0,2403478,0.0,0.0,0,False,False,False,True,False,0
8332,430,326394.8,5894068,326394.8,0.0,247127,16973.41,343368.22,0,False,True,False,False,False,1
8333,34,101446.95,3994961,13022960.22,13124407.16,73730,473127.67,371680.72,0,True,False,False,False,False,0
8334,349,3309631.1,4034525,3309631.1,0.0,343928,0.0,3309631.1,0,False,True,False,False,False,1
8335,233,7563.31,1736408,0.0,0.0,2577696,0.0,0.0,0,False,False,False,True,False,0
8336,542,7469051.14,2765804,7469051.14,0.0,38097,94820.42,7563871.56,0,False,True,False,False,False,1
8337,690,28374.31,532075,5720520.56,5748894.87,201613,348963.82,320589.51,0,True,False,False,False,False,0
8338,421,267564.83,5654006,267564.83,0.0,552875,0.0,0.0,0,False,False,False,False,True,1
8339,360,2801.6,4337941,3475718.14,3478519.75,56859,2493041.88,2490240.28,0,True,False,False,False,False,0
8340,354,29742.28,252782,1241.0,0.0,182487,41260397.02,41290139.3,0,False,True,False,False,False,0
8341,45,4919642.57,5344941,4919642.57,0.0,152407,1414095.92,6333738.49,0,False,True,False,False,False,1
8342,537,26481.25,4267238,26481.25,0.0,514595,0.0,0.0,0,False,False,False,False,True,1
8343,502,1673066.07,4334386,1673066.07,0.0,29357,3680384.06,5353450.13,0,False,True,False,False,False,1
8344,165,12930.86,3893138,41879.0,28948.14,2711519,0.0,0.0,0,False,False,False,True,False,0
8345,210,1651948.79,5103838,1651948.79,0.0,304090,1014365.76,2666314.55,0,False,True,False,False,False,1
8346,16,2701905.3,4689512,2701905.3,0.0,403149,0.0,0.0,0,False,False,False,False,True,1
8347,680,674541.55,1780461,674541.55,0.0,475314,13481.42,688022.97,0,False,True,False,False,False,1
8348,371,61289.63,1337147,0.0,0.0,466778,462734.25,524023.88,0,False,True,False,False,False,0
8349,133,30777.96,1262087,0.0,0.0,308510,972583.82,1003361.78,0,False,True,False,False,False,0
8350,20,296954.9,5357152,1111357.9,1408312.79,95960,756691.74,582258.01,0,True,False,False,False,False,0
8351,714,10000000.0,1447756,10000000.0,0.0,174730,377441.15,10377441.15,0,False,True,False,False,False,1
8352,330,115288.22,5190765,133.0,115421.22,354349,435973.64,320685.42,0,True,False,False,False,False,0
8353,258,29280.46,175125,29280.46,0.0,235327,35970.91,65251.38,0,False,True,False,False,False,1
8354,688,971133.63,5043211,971133.63,0.0,9467,0.0,0.0,0,False,False,False,False,True,1
8355,181,12278.0,2464898,12278.0,0.0,351954,853058.02,865336.02,0,False,True,False,False,False,1
8356,231,273821.76,698818,273821.76,0.0,517493,0.0,0.0,0,False,False,False,False,True,1
8357,665,290491.12,2093589,290491.12,0.0,98574,239594.76,530085.88,0,False,True,False,False,False,1
8358,260,184226.19,2002462,620841.0,805067.19,515742,3330201.05,3145974.86,0,True,False,False,False,False,0
8359,177,5501.22,1181232,0.0,0.0,1404048,0.0,0.0,0,False,False,False,True,False,0
8360,129,2932.34,6177052,31137.0,28204.66,2319318,0.0,0.0,0,False,False,False,True,False,0
8361,163,14265.67,6053280,11483.9,0.0,2350677,0.0,0.0,0,False,False,False,True,False,0
8362,324,713910.68,1866008,307863.0,0.0,104641,0.0,713910.68,0,False,False,False,False,True,0
8363,198,18471.55,2583009,18471.55,0.0,503468,0.0,0.0,0,False,False,False,False,True,1
8364,161,153700.56,4612252,5606469.3,5760169.86,411327,3974166.97,3820466.41,0,True,False,False,False,False,0
8365,168,135442.41,730962,11720555.16,11855997.57,193404,293443.03,158000.62,0,True,False,False,False,False,0
8366,382,212231.44,3168581,0.0,0.0,493709,724398.59,936630.03,0,False,False,False,False,True,0
8367,305,39744.13,6195695,29875.0,0.0,1249087,0.0,0.0,0,False,False,False,True,False,0
8368,488,326052.83,5454359,326052.83,0.0,294992,0.0,0.0,0,False,False,False,False,True,1
8369,563,1187746.47,271272,163795.05,0.0,275480,2611908.45,3799654.92,0,False,False,False,False,True,0
8370,525,13056.22,979325,0.0,0.0,86382,20078.79,33135.01,0,False,True,False,False,False,0
8371,205,56101.6,4244917,2025.0,0.0,472111,0.0,56101.6,0,False,True,False,False,False,0
8372,1,20128.0,1232211,20128.0,0.0,251089,0.0,0.0,0,False,False,False,False,True,1
8373,207,61944.7,2078234,0.0,0.0,500537,506627.08,568571.77,0,False,True,False,False,False,0
8374,633,125107.12,1313570,125107.12,0.0,202320,0.0,125107.12,0,False,True,False,False,False,1
8375,351,278238.7,5142820,0.0,0.0,395404,846430.06,1124668.76,0,False,True,False,False,False,0
8376,543,57204.07,6182096,57204.07,0.0,145296,2726027.96,2783232.03,0,False,True,False,False,False,1
8377,252,271563.4,420712,0.0,0.0,197544,1282473.91,1554037.31,0,False,True,False,False,False,0
8378,39,13026.78,445058,0.0,0.0,2481211,0.0,0.0,0,False,False,False,True,False,0
8379,506,1048100.0,5889417,1048100.0,0.0,257164,3311018.47,4359118.47,0,False,True,False,False,False,1
8380,563,545571.03,5081494,15183.0,560754.03,112010,0.0,0.0,0,True,False,False,False,False,0
8381,508,385050.58,2067803,385050.58,0.0,76746,1482899.76,1867950.34,0,False,True,False,False,False,1
8382,306,2249.88,3969137,0.0,0.0,1458812,0.0,0.0,0,False,False,False,True,False,0
8383,312,10774.38,6132143,4562.0,0.0,1319901,0.0,0.0,0,False,False,False,True,False,0
8384,128,310873.76,1875938,310873.76,0.0,525533,489009.18,799882.93,0,False,True,False,False,False,1
8385,183,381442.21,4658282,31920.0,0.0,438506,0.0,381442.21,0,False,True,False,False,False,0
8386,375,331087.3,294727,0.0,0.0,448323,772403.67,1103490.98,0,False,True,False,False,False,0
8387,13,322712.79,3250729,21026.0,0.0,248550,297531.76,732399.65,0,False,True,False,False,False,0
8388,163,5241.47,3779472,0.0,0.0,1998405,0.0,0.0,0,False,False,False,True,False,0
8389,203,298276.67,714760,11015.0,309291.67,70303,1671548.61,1373271.94,0,True,False,False,False,False,0
8390,397,42172.48,2296463,0.0,0.0,478103,108774.97,150947.45,0,False,True,False,False,False,0
8391,251,112215.99,635207,0.0,0.0,212260,12264576.31,12376792.29,0,False,True,False,False,False,0
8392,4,2930418.44,3433145,2930418.44,0.0,552201,3616012.1,6963508.84,0,False,True,False,False,False,1
8393,403,9423.13,2399290,118391.0,108967.87,1838536,0.0,0.0,0,False,False,False,True,False,0
8394,163,147211.18,2165590,893746.0,746534.82,54867,0.0,147211.18,0,False,True,False,False,False,0
8395,283,29073.64,4872022,11006.0,40079.64,520562,0.0,0.0,0,True,False,False,False,False,0
8396,394,4504.31,5131445,5965.0,1460.69,1906388,0.0,0.0,0,False,False,False,True,False,0
8397,125,144065.75,5365768,144065.75,0.0,33827,0.0,0.0,0,False,False,False,False,True,1
8398,476,1048.63,5790234,1048.63,0.0,391972,62895.35,63943.98,0,False,True,False,False,False,1
8399,38,192098.08,2657868,740153.24,548055.16,114551,434588.57,626686.65,0,False,True,False,False,False,0
8400,14,96932.86,5994610,237.0,0.0,519845,56056.0,0.0,0,False,True,False,False,False,0
8401,228,345787.8,5454699,2856728.42,3202516.22,70614,685692.74,339904.94,0,True,False,False,False,False,0
8402,209,332148.07,2687786,5056.0,0.0,320081,0.0,332148.07,0,False,True,False,False,False,0
8403,522,179183.57,5436529,0.0,0.0,283113,879175.78,1058359.34,0,False,True,False,False,False,0
8404,134,3892156.3,2255494,3892156.3,0.0,97744,5663227.36,9555383.66,0,False,True,False,False,False,1
8405,203,466580.69,2697288,466580.69,0.0,524315,775534.24,1242114.93,0,False,True,False,False,False,1
8406,627,953529.64,6251824,953529.64,0.0,507630,0.0,953529.64,0,False,True,False,False,False,1
8407,110,2145934.81,6085423,2145934.81,0.0,454174,0.0,0.0,0,False,False,False,False,True,1
8408,228,1919002.39,3336074,52477.0,0.0,571955,555934.64,2474937.03,0,False,False,False,False,True,0
8409,298,1575521.6,1586769,0.0,0.0,521050,4702835.73,6278357.32,0,False,False,False,False,True,0
8410,302,269910.32,243357,145987.0,0.0,377191,0.0,269910.32,0,False,True,False,False,False,0
8411,299,18239.52,2930958,0.0,0.0,1884651,0.0,0.0,0,False,False,False,True,False,0
8412,320,62318.91,3725217,62318.91,0.0,442764,975697.67,1038016.58,0,False,True,False,False,False,1
8413,41,223950.81,3585079,166001.75,389952.55,401891,1725268.99,1501318.18,0,True,False,False,False,False,0
8414,127,829012.31,6202383,829012.31,0.0,125007,0.0,829012.31,0,False,True,False,False,False,1
8415,490,3641525.7,3519860,3641525.7,0.0,438358,0.0,0.0,0,False,False,False,False,True,1
8416,306,190355.91,3885182,227093.85,417449.76,277913,3270639.48,3080283.57,0,True,False,False,False,False,0
8417,234,60585.52,2925870,0.0,0.0,151953,73506.65,134092.17,0,False,True,False,False,False,0
8418,396,112813.99,2625016,0.0,0.0,362656,573390.54,686204.53,0,False,False,False,False,True,0
8419,579,254564.81,6196728,254564.81,0.0,424787,1998631.83,2253196.63,0,False,True,False,False,False,1
8420,185,234332.31,1651648,5769976.0,6004308.31,435210,954544.28,720211.97,0,True,False,False,False,False,0
8421,657,2429711.09,687523,2429711.09,0.0,12138,0.0,0.0,0,False,False,False,False,True,1
8422,587,114028.94,3423074,2408830.66,2522859.6,90637,1179675.65,1065646.71,0,True,False,False,False,False,0
8423,307,1239677.39,2861327,469919.0,0.0,243792,294834.57,1534511.96,0,False,False,False,False,True,0
8424,284,144426.71,6099007,10535.0,154961.71,39145,219326.62,74899.9,0,True,False,False,False,False,0
8425,376,275251.0,4856562,0.0,0.0,540689,1284929.08,1560180.08,0,False,True,False,False,False,0
8426,153,7441.56,5609784,22515.0,15073.44,59276,3759990.36,3767431.92,0,False,False,False,False,True,0
8427,215,9523.34,2448047,420.0,0.0,1976673,0.0,0.0,0,False,False,False,True,False,0
8428,94,291350.24,1522863,0.0,0.0,432418,1874916.45,2166266.69,0,False,False,False,False,True,0
8429,731,81677.17,2048901,81677.17,0.0,435427,130887.69,212564.86,0,False,True,False,False,False,1
8430,265,127916.67,2248605,127916.67,0.0,566787,0.0,0.0,0,False,False,False,False,True,1
8431,10,339281.6,1933521,4015908.35,4355189.95,217919,472655.09,994631.54,0,True,False,False,False,False,0
8432,444,1108140.19,902802,1108140.19,0.0,217164,0.0,0.0,0,False,False,False,False,True,1
8433,279,236692.29,22790,34000.14,0.0,209513,3239411.2,3476103.48,0,False,True,False,False,False,0
8434,14,8776.36,5240726,0.0,0.0,1165998,0.0,0.0,0,False,False,False,True,False,0
8435,299,90990.09,2024826,21383.0,0.0,2539164,0.0,0.0,0,False,False,False,True,False,0
8436,631,341.3,5259117,341.3,0.0,261148,135440.48,135781.78,0,False,True,False,False,False,1
8437,36,39933.57,2441604,142.0,0.0,125887,0.0,39933.57,0,False,True,False,False,False,0
8438,595,335094.53,3254081,335094.53,0.0,397726,0.0,0.0,0,False,False,False,False,True,1
8439,284,160296.55,2926040,160296.55,0.0,552547,0.0,0.0,0,False,False,False,False,True,1
8440,260,8977.28,3385996,0.0,0.0,2399824,0.0,0.0,0,False,False,False,True,False,0
8441,182,20360.56,4876656,0.0,0.0,2699656,0.0,0.0,0,False,False,False,True,False,0
8442,16,74895.88,4788512,0.0,74895.88,119391,691607.21,925491.4,0,True,False,False,False,False,0
8443,59,1367340.03,4556707,1367340.03,0.0,259216,0.0,0.0,0,False,False,False,False,True,1
8444,38,10917.32,5193343,0.0,0.0,1488616,0.0,0.0,0,False,False,False,True,False,0
8445,348,142715.07,3707827,142715.07,0.0,60131,0.0,0.0,0,False,False,False,False,True,1
8446,701,79581.24,3961911,79581.24,0.0,438025,143993.58,223574.82,0,False,True,False,False,False,1
8447,209,221721.8,188434,3602536.54,3824258.33,359580,1490962.04,1269240.25,0,True,False,False,False,False,0
8448,498,10000000.0,55552,10000000.0,0.0,463466,302854.73,10302854.73,0,False,True,False,False,False,1
8449,351,72405.19,3971825,326.0,72731.19,433698,0.0,0.0,0,True,False,False,False,False,0
8450,629,1051018.15,1646614,1051018.15,0.0,65518,0.0,1051018.15,0,False,True,False,False,False,1
8451,37,93083.27,4764584,93083.27,0.0,524591,2466124.85,2559208.13,0,False,True,False,False,False,1
8452,461,227955.85,4123191,227955.85,0.0,290309,0.0,0.0,0,False,False,False,False,True,1
8453,373,29325.85,2332956,100214.0,129539.85,202012,3009389.46,2980063.61,0,True,False,False,False,False,0
8454,563,102371.12,2880996,102371.12,0.0,378572,0.0,0.0,0,False,False,False,False,True,1
8455,347,78242.71,4076025,377839.0,456081.71,265832,0.0,0.0,0,True,False,False,False,False,0
8456,8,87362.86,304837,1990.0,0.0,339814,0.0,416117.22,0,False,True,False,False,False,0
8457,660,227994.78,674040,227994.78,0.0,344746,0.0,227994.78,0,False,True,False,False,False,1
8458,181,21732.57,2136897,22916.0,1183.43,760658,0.0,0.0,0,False,False,False,True,False,0
8459,9,34761.76,5590389,10881.0,0.0,1248574,0.0,0.0,0,False,False,False,True,False,0
8460,729,90026.9,3762109,90026.9,0.0,428411,0.0,0.0,0,False,False,False,False,True,1
8461,257,205126.11,4494716,0.0,0.0,303444,2665252.81,2870378.92,0,False,True,False,False,False,0
8462,380,189890.17,5020061,22285.0,212175.17,82131,0.0,0.0,0,True,False,False,False,False,0
8463,12,487897.21,6058932,139001.0,0.0,324045,90496.71,774336.89,0,False,True,False,False,False,0
8464,313,1467324.96,4210446,1467324.96,0.0,307748,0.0,0.0,0,False,False,False,False,True,1
8465,201,2477661.97,4170331,2477661.97,0.0,389330,0.0,0.0,0,False,False,False,False,True,1
8466,95,146501.9,2293250,0.0,0.0,144388,337081.35,483583.25,0,False,True,False,False,False,0
8467,290,3275.33,269424,3275.33,0.0,17944,14224439.72,14227715.04,0,False,True,False,False,False,1
8468,726,561446.32,1687036,561446.32,0.0,429621,0.0,0.0,0,False,False,False,False,True,1
8469,402,143592.89,2868169,143592.89,0.0,507464,0.0,143592.89,0,False,True,False,False,False,1
8470,719,534518.98,2089068,534518.98,0.0,553741,0.0,0.0,0,False,False,False,False,True,1
8471,296,3080973.39,1415348,3080973.39,0.0,358507,0.0,0.0,0,False,False,False,False,True,1
8472,260,237371.52,449536,0.0,0.0,529118,501191.16,738562.68,0,False,True,False,False,False,0
8473,579,150157.6,4277164,150157.6,0.0,262376,7532593.13,7682750.73,0,False,True,False,False,False,1
8474,131,58825.16,3020969,0.0,0.0,313188,1510086.32,1568911.48,0,False,True,False,False,False,0
8475,41,320834.78,1832218,21132.0,0.0,233720,36955.66,604094.17,0,False,True,False,False,False,0
8476,525,343164.55,2073397,0.0,0.0,502486,964457.57,1307622.12,0,False,True,False,False,False,0
8477,354,24622.31,5578728,128.0,0.0,2174053,0.0,0.0,0,False,False,False,True,False,0
8478,387,20920.39,41530,20920.39,0.0,483509,0.0,0.0,0,False,False,False,False,True,1
8479,212,19241.56,5403546,0.0,0.0,459167,90926.77,110168.33,0,False,False,False,False,True,0
8480,307,222735.34,1089782,222735.34,0.0,58651,0.0,222735.34,0,False,True,False,False,False,1
8481,139,14976.78,5963599,237496.0,222519.22,792548,0.0,0.0,0,False,False,False,True,False,0
8482,348,339946.96,3342496,0.0,0.0,290964,895073.63,1235020.59,0,False,True,False,False,False,0
8483,551,150924.76,342278,150924.76,0.0,148946,0.0,0.0,0,False,False,False,False,True,1
8484,34,123075.06,2200158,276951.98,400027.04,437101,221550.95,98475.89,0,True,False,False,False,False,0
8485,123,4289.18,2960590,4289.18,0.0,254890,0.0,0.0,0,False,False,False,False,True,1
8486,236,10002.05,6106267,152.0,0.0,752701,0.0,0.0,0,False,False,False,True,False,0
8487,657,2429711.09,5583490,2429711.09,0.0,85676,50934.53,2480645.62,0,False,True,False,False,False,1
8488,324,237935.03,2634231,0.0,0.0,211424,396815.32,634750.35,0,False,True,False,False,False,0
8489,532,188097.08,3234709,188097.08,0.0,389410,0.0,0.0,0,False,False,False,False,True,1
8490,56,42789.93,2626900,42789.93,0.0,332854,0.0,42789.93,0,False,True,False,False,False,1
8491,64,436317.49,6116720,436317.49,0.0,436435,0.0,0.0,0,False,False,False,False,True,1
8492,208,14469.46,270954,22325.0,7855.54,1789334,0.0,0.0,0,False,False,False,True,False,0
8493,346,9213.22,4396765,206553.0,197339.78,650976,0.0,0.0,0,False,False,False,True,False,0
8494,205,246830.36,5350087,7055746.14,7302576.51,397420,5003889.89,4757059.53,0,True,False,False,False,False,0
8495,227,378489.32,5670476,51921.0,0.0,504045,0.0,378489.32,0,False,True,False,False,False,0
8496,294,79446.06,4383345,79446.06,0.0,269776,0.0,79446.06,0,False,True,False,False,False,1
8497,184,254491.17,2259540,0.0,0.0,465215,600818.7,855309.87,0,False,True,False,False,False,0
8498,349,4764605.36,5657551,0.0,0.0,248082,8036665.45,12801270.82,0,False,False,False,False,True,0
8499,333,17207.65,2521614,17207.65,0.0,508297,0.0,0.0,0,False,False,False,False,True,1
8500,307,10561.21,1499688,0.0,0.0,2460130,0.0,0.0,0,False,False,False,True,False,0
8501,166,187076.83,5068204,66511.0,0.0,396165,0.0,187076.83,0,False,False,False,False,True,0
8502,325,22235.01,147294,20612.0,0.0,414631,0.0,22235.01,0,False,True,False,False,False,0
8503,37,272296.43,1690277,94167.0,0.0,391179,400605.02,689569.84,0,False,True,False,False,False,0
8504,374,54725.54,5232741,54725.54,0.0,349106,0.0,0.0,0,False,False,False,False,True,1
8505,20,175723.25,5021707,41954.0,0.0,421912,245107.06,475222.13,0,False,True,False,False,False,0
8506,84,8380.79,4191907,8380.79,0.0,520304,0.0,8380.79,0,False,True,False,False,False,1
8507,281,76557.29,4165273,3002931.49,3079488.78,313764,150573.02,74015.73,0,True,False,False,False,False,0
8508,179,171387.52,4429416,0.0,0.0,245090,193874.51,365262.02,0,False,True,False,False,False,0
8509,278,240580.4,4418862,240580.4,0.0,354770,0.0,240580.4,0,False,True,False,False,False,1
8510,64,841052.98,2751247,841052.98,0.0,456887,0.0,0.0,0,False,False,False,False,True,1
8511,144,8713.35,30096,832.0,0.0,1344461,0.0,0.0,0,False,False,False,True,False,0
8512,132,21344.77,5086842,12115.0,0.0,1962591,0.0,0.0,0,False,False,False,True,False,0
8513,512,430207.22,3882742,430207.22,0.0,140900,0.0,0.0,0,False,False,False,False,True,1
8514,405,1272045.54,1022157,300952.33,0.0,251136,11909205.91,13181251.45,0,False,False,False,False,True,0
8515,21,3564.58,2502869,11104.0,7539.42,1056644,0.0,0.0,0,False,False,False,True,False,0
8516,289,3374.25,4711751,3374.25,0.0,436109,94021.36,97395.6,0,False,True,False,False,False,1
8517,34,84318.77,5464835,96.0,0.0,286252,505834.13,590152.9,0,False,True,False,False,False,0
8518,139,221628.28,6068705,49926.0,0.0,277949,138426.1,360054.38,0,False,True,False,False,False,0
8519,308,62055.49,1108981,0.0,0.0,564069,158777.95,220833.45,0,False,True,False,False,False,0
8520,322,146400.65,5566570,21220.49,167621.14,209508,10498365.39,10351964.74,0,True,False,False,False,False,0
8521,180,172231.79,785490,44079.0,0.0,131957,51246.59,223478.39,0,False,True,False,False,False,0
8522,593,125146.75,6137544,125146.75,0.0,142738,0.0,0.0,0,False,False,False,False,True,1
8523,310,1085637.56,1344787,1085637.56,0.0,19141,0.0,1085637.56,0,False,True,False,False,False,1
8524,138,263159.76,2725893,0.0,0.0,9093,513342.47,435321.56,0,False,True,False,False,False,0
8525,43,156536.82,1469583,0.0,0.0,147807,181537.25,338074.07,0,False,True,False,False,False,0
8526,276,230768.79,6316197,26661.0,257429.79,2724,388582.71,157813.92,0,True,False,False,False,False,0
8527,166,204951.37,2933081,204951.37,0.0,259978,1901998.22,2106949.59,0,False,True,False,False,False,1
8528,283,325741.75,2713437,3665149.07,3990890.81,305982,922757.47,597015.72,0,True,False,False,False,False,0
8529,187,9825.8,2842841,0.0,0.0,1802206,0.0,0.0,0,False,False,False,True,False,0
8530,245,124311.57,2312940,124311.57,0.0,142899,116019.29,240330.86,0,False,True,False,False,False,1
8531,254,59404.84,5978355,142649.35,83244.51,425365,1001504.27,1060909.11,0,False,True,False,False,False,0
8532,239,495991.64,2062813,495991.64,0.0,546671,0.0,0.0,0,False,False,False,False,True,1
8533,337,505580.22,2950732,505580.22,0.0,186083,18262.25,523842.47,0,False,True,False,False,False,1
8534,357,9733.81,2356058,108297.0,98563.19,684884,0.0,0.0,0,False,False,False,True,False,0
8535,617,205679.03,2660657,11137.0,216816.03,409802,85347.44,0.0,0,True,False,False,False,False,0
8536,259,10938.19,1465707,0.0,0.0,904212,0.0,0.0,0,False,False,False,True,False,0
8537,189,5359.58,5591237,40.0,0.0,1221381,0.0,0.0,0,False,False,False,True,False,0
8538,254,591159.5,2150919,591159.5,0.0,551720,0.0,0.0,0,False,False,False,False,True,1
8539,600,49434.25,749573,49434.25,0.0,240891,0.0,49434.25,0,False,True,False,False,False,1
8540,568,2895954.99,4010801,2895954.99,0.0,529910,442643.89,3338598.88,0,False,True,False,False,False,1
8541,346,112675.42,2928724,0.0,0.0,30005,487293.05,599968.46,0,False,True,False,False,False,0
8542,255,404569.54,5329727,808584.0,404014.46,18088,63923.6,468493.13,0,False,True,False,False,False,0
8543,59,1011606.26,5545624,1011606.26,0.0,73219,0.0,1011606.26,0,False,True,False,False,False,1
8544,490,1927403.83,4645519,1927403.83,0.0,162028,0.0,0.0,0,False,False,False,False,True,1
